6214	gal0	gal5	gal10	gal15	gal20	gal30	gal45	gal60	gal90	gal120	gal240	gal480	gal720	gal960	gal1200	gal1440	glu0	glu5	glu10	glu15	glu20	glu225	glu25	glu30	glu60	glu120	glu240	glu360	glu480	glu600	glu720
YDL038C	0.489197543	0.003833669	0.728249347	0.215706861	-0.156294359	0.088038304	0.051648482	-0.333527453	0.39489098	-0.223267471	0.257135438	-0.166901605	-0.04287825	-0.186230317	-0.353381055	-0.506912116	-1.74025839	0.418785216	1.491830043	1.514863618	0.198242383	-0.129381858	-0.617705162	-1.385961269	-1.964078295	-1.818123738	-1.309538096	2.174811545	2.095702187	1.855226468	0.373111866
YDL039C	0.320743917	0.390289578	0.501761258	0.281169666	0.433418667	0.005371947	0.107563299	0.010282703	0.12277603	0.270189765	0.174622647	-0.314906035	-0.65117632	-0.355625951	-0.514508021	-0.634995604	-1.671341495	0.477521812	1.336286634	1.080247339	0.065601947	-0.224222454	-0.529049924	-1.175414846	-1.900211213	-1.940580468	-1.38253799	1.906722607	1.84256575	1.715559969	0.11836201
YDL040C	0.083168347	0.031624195	0.139588624	0.114073702	0.202244906	0.191289513	0.102335407	0.008261372	0.260859234	-0.030105272	0.215516448	0.195179975	0.244843316	0.217539363	0.184665689	0.164232772	-0.078624856	0.035400138	0.026036198	0.29940166	0.132300998	0.13388556	0.105659549	0.074398477	-0.027780247	-0.008816832	-0.060119461	0.371667792	0.440885611	0.257367196	0.35760284
YDL041W	-0.025827904	-0.115234491	0.336206898	0.135023609	0.470904315	0.427740371	0.3238935	0.164303283	-0.087388263	0.13691526	-0.078362662	0.011859441	0.309644048	-0.386806183	-0.024572462	-0.134743036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDL042C	0.329269983	0.252730174	0.224917929	-0.220747486	-0.673336799	-0.48948382	-0.284940729	-0.102059005	0.181541601	0.008913421	0.210965195	0.275166201	0.156688165	0.130053897	0.012893755	0.024636448	-0.10464151	0.41012166	0.282265664	0.440595785	-0.03741914	-0.098878298	-0.177138879	-0.143924012	0.081705961	0.018260154	-0.300097034	0.254127347	0.400169566	0.470532742	0.371045063
YDL043C	-0.027724155	0.010821544	-0.149314731	-0.390436706	-0.350591026	-0.381154148	-0.203359309	0.067738231	-0.041700295	0.032474932	-0.006186041	-0.128329345	-0.105706217	-0.065631736	0.027725685	-0.054654721	-0.237161606	-0.025627307	-0.024729089	-0.00483099	-0.196825213	-0.091560205	-0.052280421	-0.180174166	-0.192734973	-0.169738811	-0.284565442	-0.100693908	-0.153726671	-0.082879199	-0.179819359
YDL044C	0.04674398	-0.001122551	0.087377922	-0.183102187	-0.270307376	-0.30235197	0.059294043	0.427533688	0.639474201	0.235579572	0.055185752	0.007168767	0.006277157	0.356420329	0.447424007	0.361503267	-0.172318584	-0.07344387	-0.036121182	0.153605406	0.125298707	0.133998897	0.146400575	0.097840109	-0.053846224	-0.016184346	-0.017623328	0.210985484	0.041350247	0.031554272	0.222940191
YDL045C	-0.185623898	-0.061562245	0.090323397	0.256857623	0.349436651	0.066957996	-0.206310583	-0.121902875	-0.121057098	-0.144691205	-0.08635513	-0.039198759	-0.076744751	-0.055173142	0.026155963	-0.053438589	-0.073883607	0.000454716	-0.198622343	-0.090403088	-0.110064656	-0.067469235	-0.033687521	-0.063912161	-0.123903028	0.169620218	0.108811848	-0.151486415	-0.201235169	-0.04124477	-0.169083552
YDL045W	0.368300314	0.274871699	0.381389938	0.449133871	0.562700305	0.676871712	0.464342516	0.035981971	-0.314230779	-0.624593383	-0.50357389	-0.615027305	-0.518336724	-0.30055508	0.034141327	-0.195401581	0.41046529	0.372410308	0.506048609	0.515145098	0.47412368	0.212446076	0.019754846	-0.076487502	-0.486892257	-0.296109124	-0.233520089	-0.587643811	-0.910741733	-0.76837759	-0.498081684
YDL046W	-0.278529638	-0.064595021	-0.143314919	0.083157759	0.462427626	0.430964582	0.167499982	0.084250073	0.065664019	0.142651718	-0.044859767	-0.187839933	-0.256093857	-0.150415362	0.083582647	0.049378658	0.267561989	0.000492254	-0.022132308	-0.084138576	-0.08816515	-0.026134338	0.048136394	0.286206099	0.265611202	0.115265881	0.150936043	-0.449828058	-0.522539291	-0.224297135	-0.291955714
YDL047W	-0.16960236	-0.102836151	0.039666902	-0.137096067	-0.276157092	-0.443936879	-0.240413815	-0.14830364	-0.058794373	-0.105115362	0.029849613	-0.057070025	-0.201285234	-0.221237546	-0.088480546	-0.029501532	-0.180611364	-0.047930237	0.051374306	0.098104848	0.121631111	-0.067732006	-0.145426895	0.014316542	0.03526385	-0.113843926	-0.192306652	-0.036161447	0.023270732	-0.120692796	0.008054373
YDL048C	-0.825862447	-0.153593272	1.58376928	1.192813941	0.536861069	-0.236603234	-0.350608724	-0.288265961	-0.293100195	-0.076433744	-0.431889621	-0.351210454	-0.311269423	-0.102197227	-0.194122963	-0.079283825	0.389651637	-0.135674426	0.319018298	0.048573142	0.083199153	0.167778838	0.20142501	0.326123474	0.549045724	0.657781634	0.78715358	-0.029966885	-0.245809807	-0.146127075	-0.251559062
YDL049C	0.232157435	0.248645815	0.461878257	0.320252009	0.381614492	-0.113436242	-0.072384435	0.089657171	-0.094618549	-0.243985108	-0.503398603	-1.162217386	-1.146032485	-0.904094411	-0.768120093	-0.68753909	0.181468991	0.15208059	0.101808778	0.12886314	0.070275551	-0.015632794	-0.093607998	0.152393939	0.031213233	0.035502981	-0.266314569	-0.901888258	-0.95300766	-0.989822639	-0.613953736
YDL050C	0.034355827	0.319706024	0.219106422	0.320309158	-0.222136204	0.169631317	0.286718684	-0.200656369	0.084628838	0.134315948	0.277502967	0.510305163	0.167857316	0.476906753	-0.045239549	0.219072527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDL051W	0.284250981	0.363703309	0.056623294	-0.257797914	-0.548523119	-1.044484116	-0.782400483	-0.257493655	0.043666856	0.02192965	0.221817918	0.074975062	-0.171166002	-0.267162824	-0.182041939	-0.143172315	-0.181568364	-0.044655864	0.190579095	0.234776987	0.23074493	-0.034691009	-0.175758628	-0.356765232	-0.175337095	-0.019755366	-0.663880735	-0.04780995	-0.009011784	0.102978005	0.131757505
YDL052C	-0.006933833	0.03273521	-0.167837286	-0.248691981	-0.109644766	-0.058714918	0.117704268	0.198718153	-0.099575084	-0.12763119	0.003312375	-0.040942254	-0.033099543	0.026489208	0.08679342	0.114610417	-0.07622302	-0.226012145	-0.237012537	-0.206818256	-0.170898247	-0.022751789	0.066713613	0.128471138	0.077360788	0.090449149	0.123294383	-0.039049926	-0.070998475	-0.133320877	-0.093034736
YDL053C	-0.212887993	-0.240489056	-0.176072435	-0.026492369	0.150528318	0.088238382	-0.221091454	-0.157322687	-0.453595659	-0.438293926	-0.454071041	-0.285254951	-0.482101898	-0.321894314	-0.203190126	-0.219499737	-0.133444403	-0.157492781	-0.10336531	-0.054885	0.029313766	-0.127568001	-0.188080809	-0.012124024	-0.029062979	-0.287748843	-0.17110777	-0.219448286	-0.323608404	-0.256243379	-0.208810695
YDL054C	-0.157163361	-0.021890572	-0.247482552	-0.386597247	-0.578351832	-0.754285007	-0.233223112	0.15608128	0.178231153	0.200616877	-0.155960428	0.090028322	-0.000195866	0.305559287	0.149008141	0.197162157	-0.195376239	-0.292969882	-0.101141393	-0.017408624	0.074393345	0.203630759	0.36260116	0.298617394	-0.045162685	-0.205238836	-0.081375237	-0.089632371	-0.117027718	-0.125984009	-0.028567689
YDL055C	-0.028516789	0.086376423	-0.069993101	-0.241865226	-0.331760149	-0.292770949	0.182488447	0.381786795	0.404027775	0.04031273	-0.097018284	-0.143995647	-0.04429779	0.272242291	0.321199949	0.359495316	-0.209162827	-0.183105293	-0.148238625	-0.08714268	0.168209721	0.090447068	0.065530212	0.230454943	0.063271719	0.031719245	0.183303356	0.243194361	0.01384093	-0.166642101	0.203722713
YDL056W	-0.268072415	-0.184315952	-0.173790526	-0.198358002	0.004293593	-0.12487678	0.066836567	0.143321334	0.186468112	0.153715727	-0.055082258	-0.195668738	-0.200893864	0.092252591	-0.049374494	0.133965956	-0.058605727	-0.061436216	-0.005596203	-0.02325633	0.216815313	0.226422025	0.256418555	0.117598948	-0.071383848	0.045441972	0.19566859	-0.120419569	-0.174327132	-0.002521255	-0.013591704
YDL057W	-0.029205688	-0.110686117	0.418499507	0.275822303	0.572581927	0.48031393	0.528700802	0.10868693	0.245107171	0.085629492	-0.136384732	-0.329856919	0.15119693	0.106469776	0.104544805	-0.134667249	-0.012533838	0.21740675	0.133120082	0.44502282	0.173133159	0.234498727	0.253718355	0.346644786	0.039487075	-0.030859114	-0.199463774	-0.234201149	-0.359869895	-0.516101447	-0.169647959
YDL058W	0.016758576	-0.01361703	-0.207019895	-0.141796362	-0.229184292	-0.067458721	0.131188585	0.127172578	-0.086627924	-0.105587832	-0.07727919	-0.024179998	0.028857439	0.074568885	0.016878817	-0.022347715	-0.048998195	0.119035377	-0.054934891	-0.025098856	-0.139632789	-0.14986399	-0.068940421	-0.1148209	-0.073459295	0.015574196	0.004691072	0.281289483	0.163685355	0.250718344	0.077904797
YDL059C	-0.391605385	-0.492481913	-0.407709444	-0.082488436	0.09940975	1.08114395	0.588794747	-0.208987905	-0.436531908	-0.385514867	-0.359201276	-0.261598026	-0.246559049	-0.166557532	-0.39506663	-0.683204902	-0.115695791	-0.188162196	-0.268159538	-0.187504585	-0.306175619	-0.219846493	-0.300154332	-0.424549414	-0.083802302	-0.163546987	-0.423340304	-0.257856381	-0.092505193	0.003788281	-0.031893394
YDL060W	0.420877741	0.644013562	0.00950913	-0.660881374	-1.770557232	-1.575084491	-0.746126212	-0.273014218	0.056485348	0.14797387	0.216131391	0.264213217	0.268706593	0.006726366	-0.087168842	-0.148538099	-0.286154529	0.06828563	0.222586097	0.415422935	0.102786636	-0.055347742	-0.175168381	-0.374329487	-0.320418572	-0.155648568	-0.619156056	0.322261494	0.501447364	0.613387439	0.360278502
YDL061C	0.213096904	0.188460953	0.084468533	-0.074103506	-0.205085972	-0.414793692	-0.268782999	-0.046744115	0.278806952	-0.057328483	0.231099299	0.061692883	0.00501259	0.146661669	0.201564356	0.011520687	-0.147764022	-0.018166936	-0.026296594	0.025801387	-0.191421081	-0.231070485	-0.206652854	-0.323806696	-0.181374643	-0.131113711	-0.165564937	-0.191647261	-0.101386269	0.054793677	0.031587145
YDL062W	0.163441776	0.564578495	-0.098578763	-0.388807807	-0.448442317	-0.371457572	-0.201770741	0.14110399	0.344612996	0.296333343	0.111896987	0.043990826	0.022004039	0.245118918	0.102855604	-0.052294528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDL063C	0.674278681	0.839826393	0.642820026	-0.565796919	-1.505531522	-1.553870216	-0.719227377	-0.168216976	0.346620022	0.217430095	0.399264051	0.284219652	0.379086206	0.199628382	-0.099557919	-0.001617249	-0.2654482	0.317737529	0.512232363	0.739501073	-0.03491495	-0.168018212	-0.244849989	-0.545841732	-0.112580232	-0.140707707	-0.844077585	0.253672693	0.449612694	0.576762552	0.430065303
YDL064W	0.034356755	0.09193112	-0.107052278	-0.299135245	-0.237993809	-0.362135599	-0.137841314	0.088715347	0.298210009	0.142650524	0.052740306	0.005588562	0.051414475	0.079819414	0.182474085	0.036494131	-0.070704354	-0.091954494	0.013961566	0.141044576	-0.191340269	-0.108509631	-0.064425644	-0.138991193	-0.130928612	-0.010213522	-0.002869701	-0.111273881	-0.07685524	0.004904439	-0.111411852
YDL065C	-0.040183823	-0.073701128	0.167532959	-0.024070145	-0.100824321	-0.102939064	0.157966816	0.150845317	0.051973087	-0.068301488	0.011814315	0.157275283	0.080177386	0.200688432	0.15258207	0.105372725	0.054368431	0.296825307	0.324228994	0.285342816	0.032899792	0.017978644	0.022668601	-0.154074455	-0.034661186	0.055522757	0.039031914	-0.049954523	-0.138569332	-0.165174506	-0.00316974
YDL066W	0.297683838	0.314599851	0.051562298	-0.111482679	-0.195760098	-0.068909588	0.035522205	0.106352586	0.279641739	0.38008134	-0.030139657	0.182000813	0.059699986	-0.137432605	-0.198713401	-0.010084242	0.216280491	0.216916333	0.217173529	0.270270704	0.191906555	0.21244926	0.22122498	0.221596061	-0.079941577	-0.127409687	0.19831864	0.101867559	0.145903481	-0.02635683	-0.10668278
YDL067C	0.4157605	0.354127559	0.695762375	0.59265512	0.708847924	0.470841213	0.005145093	0.066634394	0.316257477	-0.110960955	-0.20502666	-0.429827646	-0.549376487	-0.462709863	-0.305304764	-0.286586818	0.592242371	0.489808341	0.271157009	0.263862211	-0.063442172	-0.122985355	-0.147034517	-0.199016495	-0.165556277	-0.138337488	0.03570008	-0.57303325	-0.461725364	-0.675453045	-0.520241358
YDL068W	0.094074094	0.206918734	0.492161998	0.192513861	0.089442294	0.138518322	-0.181482642	0.049438707	0.123222679	-0.190231069	-0.224999925	-0.348029102	-0.165938074	-0.064564263	0.094415565	-0.4261188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDL069C	0.187368967	0.047153484	0.138167198	0.137888047	0.098307262	-0.100682166	-0.041491557	0.047147797	0.065085019	-0.007117125	-0.082314298	-0.234489414	-0.275720877	-0.246486879	-0.156208528	-0.198672282	-0.024479987	-0.098853279	-0.106077489	-0.280830796	-0.076061726	-0.123895299	-0.180066503	-0.1165217	-0.211109279	-0.141991507	-0.130623622	-0.130467454	-0.082415294	-0.293076378	-0.16508827
YDL070W	-0.285167288	-0.029663457	0.14739185	0.27465903	0.377661381	-0.057911543	-0.104341981	0.005276881	-0.216626231	-0.247452381	-0.494241593	-0.359879657	-0.374606615	-0.031230848	-0.197217878	-0.102243595	0.22324422	0.138512904	0.231232915	0.107853695	0.080261741	0.069733511	0.115303873	-0.243259783	0.148130639	0.062529023	-0.128147767	-0.42433331	-0.398860186	-0.328719346	-0.355529761
YDL071C	0.044709282	-0.168296506	0.01638369	0.208532613	0.212710717	-0.17687427	-0.099611886	-0.205491795	-0.348597531	-0.384464868	-0.359689827	-0.024810555	0.066705911	0.288409814	0.016301731	-0.178368533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDL072C	-0.41640071	-0.384070081	-0.049272308	0.225659994	0.453015144	0.275743717	-0.120961362	-0.214154585	-0.322740306	-0.12377656	-0.228338947	0.088094434	0.089090851	0.223263973	0.169131587	0.084786878	0.064221102	-0.342514483	-0.415745402	-0.36972021	-0.210605543	-0.100752351	0.032113755	0.047248408	0.144599848	0.244445984	0.461314047	0.000381334	-0.064676644	-0.080092585	-0.113008346
YDL073W	0.023912127	-0.133831224	-0.367376676	-0.427017989	-0.371023185	-0.503435548	-0.104926747	-0.205402062	-0.12463092	0.115355839	0.040935247	0.142301679	0.21913637	0.141965892	0.032297393	-0.007219347	-0.234276371	-0.063138679	-0.088009307	-0.157174588	-0.17865927	-0.148843435	-0.133977802	-0.095575604	-0.071163744	-0.020552222	-0.13832192	0.300183206	0.347319721	0.142305891	0.14789839
YDL074C	-3.92E-06	0.074289776	-0.173565726	-0.403171994	-0.225894911	-0.35778746	-0.13554321	-0.019693461	0.09982326	0.02426696	0.044438767	0.078413327	0.110157716	0.266380342	0.029813781	0.060181902	-0.076532623	-0.068621272	0.108947331	0.150258403	0.032973304	0.067899987	0.191344286	-0.120286391	-0.004500727	-0.07354503	-0.125125485	0.185226408	0.293918798	0.389028418	0.201798882
YDL075W	0.226259856	0.289548552	-0.014200785	-0.251509694	-0.367193326	-0.638477117	-0.387685147	-0.149724549	0.030448	-0.224383658	0.114775153	-0.021281085	0.068098292	0.18387028	0.120989571	-0.09642411	-0.050782339	-0.044612323	0.008468585	-0.04010982	-0.142011338	-0.312121031	-0.379610894	-0.457378583	-0.31641916	-0.124033648	-0.09571087	-0.030834005	-0.056613349	0.00193187	0.026630068
YDL076C	-0.333354813	-0.353324366	-0.463749537	-0.255419835	-0.058898124	-0.125811579	-0.307124007	-0.119801228	-0.071374218	0.115149943	-0.123184002	-0.029464839	-0.106789594	-0.027104983	0.073623985	0.060109058	-0.101931442	-0.327299422	-0.226183464	-0.370207041	-0.235360367	-0.089862375	0.04774543	-0.119713116	-0.012017736	-0.027870406	0.041038105	0.02740937	0.116784187	0.128466929	-0.039521878
YDL077C	-0.08571441	-0.275730288	-0.299533089	-0.147749722	-0.107212219	-0.16126912	-0.194839612	-0.27967344	-0.364683183	-0.26300192	-0.095781022	-0.038587115	-0.12348158	-0.059530513	-0.211262145	-0.154664739	-0.087263341	-0.096487667	-0.056972018	-0.143721136	-0.022947595	-0.106917577	-0.159666186	-0.054130247	-0.170181522	-0.143427726	-0.077158234	0.319871205	0.272140999	0.10227497	0.10697752
YDL078C	0.126096307	0.154591192	0.257745443	0.504200347	0.6071219	0.86588186	0.456072291	0.28391092	0.090141667	-0.01433465	-0.272802993	-0.667902841	-0.680871166	-0.565207363	-0.4386133	-0.56122078	0.247209935	-0.00524717	0.108765735	-0.069789655	-0.048141251	0.003793218	0.047638715	-0.016927628	0.184012108	0.059936397	0.039238839	-0.312684724	-0.246876617	-0.416617786	-0.469548563
YDL079C	-1.490112336	-1.668685548	0.921214756	1.35539395	1.160802118	0.516721267	0.111421888	0.288928775	0.009984274	-0.261459761	-0.217465888	0.429062194	0.165898579	-0.06420875	-0.138552817	0.048502631	0.350673637	-1.015584646	-1.276494342	-1.519048406	-1.278631454	-1.220778416	-1.231825153	-0.889707343	0.380918387	0.684557491	1.022481373	-0.498412235	-0.653992275	-0.528143146	-0.305444479
YDL080C	-0.226222954	0.037783421	0.010121906	0.066700237	-0.135848773	-0.224978837	-0.199693716	-0.018122914	-0.073566146	0.027864499	-0.186571987	-0.111746259	-0.124888612	-0.17330545	-0.190466452	-0.059806445	-0.088337772	-0.176049329	-0.18464427	-0.121166788	-0.024762242	0.105412705	0.196792131	0.135076296	-0.022024678	-0.004164779	0.090188426	-0.001885002	0.160687415	0.063286413	0.014592478
YDL081C	0.424807808	0.448680437	0.262210377	0.024433832	-0.156038971	-0.490927243	-0.532462115	-0.142411964	0.137702139	-0.155452606	0.230965581	0.163948519	0.070303209	0.226233787	0.245900095	0.082627571	0.128425285	-0.028201488	0.019508357	0.065534865	-0.01208163	-0.075317793	-0.091524919	-0.082951915	-0.249791865	-0.13216497	-0.176059015	0.055294737	0.113118912	0.135984988	0.085606661
YDL082W	0.536907688	0.49762739	0.24718385	-0.120592789	-0.253923008	-0.688790049	-0.429697916	0.056189242	0.117108555	-0.019739193	0.392603923	0.093740124	0.237639148	0.250077782	0.36210243	0.208364289	0.268603266	0.206939959	0.204885557	0.161315032	0.099234684	0.049228853	0.026544784	-0.057067858	-0.004149335	0.18175563	-0.058556865	0.06316273	0.101207003	0.217124601	0.120028265
YDL083C	0.79617779	0.483541006	0.461193526	0.226104673	0.043244194	-0.18218289	-0.151273663	0.131115788	0.390046487	0.219506152	0.446136078	0.353898482	0.340507632	0.377788261	0.369389015	0.184691976	0.083322212	0.149709572	0.137056277	0.243671732	0.079844514	0.056286977	0.073400324	-0.095103415	-0.058248108	-0.094499893	-0.094813208	0.183237744	0.228768316	0.323840641	0.253139755
YDL084W	-0.008550484	-0.076726359	-0.167637932	-0.334206164	-0.274698034	-0.298276281	-0.187267961	-0.074136867	-0.048082064	0.051259075	0.035512637	-0.001798336	-0.09988943	-0.048378961	0.163814213	0.148160695	0.064783908	0.109484264	-0.095334038	0.013763701	0.005881572	0.063754729	0.087989256	0.018453754	0.132799321	-0.022330821	0.059614344	0.090549006	0.163721925	0.06200422	0.12722606
YDL085C	-0.554486817	-0.501117842	-0.571289006	-0.762481954	-0.57928586	-0.658154923	-0.474007316	-0.05524866	0.14661232	0.13027301	0.49087714	0.292256742	0.414539962	0.501465601	0.577446633	0.535408728	-0.427448842	-0.458483215	-0.341439041	-0.41115831	-0.288106563	-0.363802156	-0.356353869	-0.169558524	0.148678533	0.324996741	0.825105714	0.155913031	0.113431973	0.033733778	0.196563417
YDL085W	0.037026251	-0.931101582	-0.804621854	-0.067669549	0.24373288	0.659729335	0.255246548	0.049433563	0.039900278	-0.223340913	0.003128871	0.056121597	0.174407627	0.115747014	0.441158817	-0.107697963	0.285400091	-0.111375171	-0.125026752	-0.092219927	-0.15908042	-0.094119177	-0.248341023	-0.289432863	-0.059751978	0.110237101	0.121635448	0.000105217	0.028667398	-0.190211045	0.03838815
YDL086W	-0.034901622	0.066457202	0.009175121	0.045910165	0.2505288	0.301528234	0.016515165	-0.267822388	-0.729345717	-0.776022388	-0.971028053	-1.371379125	-1.374338161	-1.4108102	-1.090378446	-1.21444449	0.094328013	0.172485273	-0.038748243	-0.060732248	-0.250354679	-0.337259106	-0.394077375	-0.442855899	-1.046752494	-1.427313808	-1.15431166	-2.120488358	-1.9468321	-1.811978379	-1.890958826
